Order ID,Customer Name,Segment,Order Date,State,Postal Code,Category,Ship Date,Days to Ship,Measure Names,Measure Values
CA-2021-152765,Lynn Smith,Consumer,6/15/2021,Texas,77036,Office Supplies,6/18/2021,3,Sales,173.488
CA-2021-152765,Lynn Smith,Consumer,6/15/2021,Texas,77036,Office Supplies,6/18/2021,3,Quantity,7
CA-2021-107216,Paul Van Hugh,Home Office,6/14/2021,California,94122,Furniture,6/17/2021,3,Sales,8.73
CA-2021-107216,Paul Van Hugh,Home Office,6/14/2021,California,94122,Furniture,6/17/2021,3,Quantity,3
CA-2021-107216,Paul Van Hugh,Home Office,6/14/2021,California,94122,Office Supplies,6/17/2021,3,Sales,15.68
CA-2021-107216,Paul Van Hugh,Home Office,6/14/2021,California,94122,Office Supplies,6/17/2021,3,Quantity,7
CA-2021-107216,Paul Van Hugh,Home Office,6/14/2021,California,94122,Technology,6/17/2021,3,Sales,29.29
CA-2021-107216,Paul Van Hugh,Home Office,6/14/2021,California,94122,Technology,6/17/2021,3,Quantity,1
CA-2021-128223,Ed Braxton,Corporate,6/14/2021,California,92804,Furniture,6/14/2021,0,Sales,1293.488
CA-2021-128223,Ed Braxton,Corporate,6/14/2021,California,92804,Furniture,6/14/2021,0,Quantity,7
CA-2021-132304,Anthony Rawles,Corporate,6/14/2021,Washington,98103,Furniture,6/18/2021,4,Sales,1115.17
CA-2021-132304,Anthony Rawles,Corporate,6/14/2021,Washington,98103,Furniture,6/18/2021,4,Quantity,7
CA-2021-133872,Vivian Mathis,Consumer,6/14/2021,Florida,33433,Office Supplies,6/17/2021,3,Sales,39.936
CA-2021-133872,Vivian Mathis,Consumer,6/14/2021,Florida,33433,Office Supplies,6/17/2021,3,Quantity,4
CA-2021-133872,Vivian Mathis,Consumer,6/14/2021,Florida,33433,Technology,6/17/2021,3,Sales,18.464
CA-2021-133872,Vivian Mathis,Consumer,6/14/2021,Florida,33433,Technology,6/17/2021,3,Quantity,2
CA-2021-155747,Jim Sink,Corporate,6/14/2021,Pennsylvania,19140,Furniture,6/21/2021,7,Sales,337.176
CA-2021-155747,Jim Sink,Corporate,6/14/2021,Pennsylvania,19140,Furniture,6/21/2021,7,Quantity,2
US-2021-108497,Marc Harrigan,Home Office,6/14/2021,California,90036,Furniture,6/14/2021,0,Sales,599.165
US-2021-108497,Marc Harrigan,Home Office,6/14/2021,California,90036,Furniture,6/14/2021,0,Quantity,5
CA-2021-126795,Greg Tran,Consumer,6/13/2021,New York,10024,Office Supplies,6/16/2021,3,Sales,33.568
CA-2021-126795,Greg Tran,Consumer,6/13/2021,New York,10024,Office Supplies,6/16/2021,3,Quantity,2
CA-2021-136287,Sonia Sunley,Consumer,6/13/2021,Kansas,67212,Office Supplies,6/17/2021,4,Sales,18.9
CA-2021-136287,Sonia Sunley,Consumer,6/13/2021,Kansas,67212,Office Supplies,6/17/2021,4,Quantity,3
CA-2021-155005,Sample Company A,Home Office,6/13/2021,Michigan,49201,Technology,6/15/2021,2,Sales,377.97
CA-2021-155005,Sample Company A,Home Office,6/13/2021,Michigan,49201,Technology,6/15/2021,2,Quantity,3
CA-2021-103730,Steven Cartwright,Consumer,6/12/2021,Delaware,19805,Furniture,6/15/2021,3,Sales,47.04
CA-2021-103730,Steven Cartwright,Consumer,6/12/2021,Delaware,19805,Furniture,6/15/2021,3,Quantity,3
CA-2021-103730,Steven Cartwright,Consumer,6/12/2021,Delaware,19805,Office Supplies,6/15/2021,3,Sales,372.42
CA-2021-103730,Steven Cartwright,Consumer,6/12/2021,Delaware,19805,Office Supplies,6/15/2021,3,Quantity,19
CA-2021-103730,Steven Cartwright,Consumer,6/12/2021,Delaware,19805,Technology,6/15/2021,3,Sales,68.04
CA-2021-103730,Steven Cartwright,Consumer,6/12/2021,Delaware,19805,Technology,6/15/2021,3,Quantity,7
CA-2021-104633,Erin Ashbrook,Corporate,6/12/2021,California,91104,Office Supplies,6/16/2021,4,Sales,198.84
CA-2021-104633,Erin Ashbrook,Corporate,6/12/2021,California,91104,Office Supplies,6/16/2021,4,Quantity,8
CA-2021-120824,Arthur Wiediger,Home Office,6/12/2021,Texas,77070,Furniture,6/16/2021,4,Sales,386.356
CA-2021-120824,Arthur Wiediger,Home Office,6/12/2021,Texas,77070,Furniture,6/16/2021,4,Quantity,4
CA-2021-120824,Arthur Wiediger,Home Office,6/12/2021,Texas,77070,Office Supplies,6/16/2021,4,Sales,160.26
CA-2021-120824,Arthur Wiediger,Home Office,6/12/2021,Texas,77070,Office Supplies,6/16/2021,4,Quantity,26
CA-2021-127208,Stewart Carmichael,Corporate,6/12/2021,Alabama,35601,Office Supplies,6/15/2021,3,Sales,224.9
CA-2021-127208,Stewart Carmichael,Corporate,6/12/2021,Alabama,35601,Office Supplies,6/15/2021,3,Quantity,4
CA-2021-138688,Darrin Van Huff,Corporate,6/12/2021,California,90036,Office Supplies,6/16/2021,4,Sales,14.62
CA-2021-138688,Darrin Van Huff,Corporate,6/12/2021,California,90036,Office Supplies,6/16/2021,4,Quantity,2
CA-2021-139941,Christy Brittain,Consumer,6/12/2021,New York,11561,Office Supplies,6/17/2021,5,Sales,145.5
CA-2021-139941,Christy Brittain,Consumer,6/12/2021,New York,11561,Office Supplies,6/17/2021,5,Quantity,6
CA-2021-147375,Philisse Overcash,Home Office,6/12/2021,Illinois,60623,Office Supplies,6/14/2021,2,Sales,313.488
CA-2021-147375,Philisse Overcash,Home Office,6/12/2021,Illinois,60623,Office Supplies,6/14/2021,2,Quantity,7
CA-2021-147375,Philisse Overcash,Home Office,6/12/2021,Illinois,60623,Technology,6/14/2021,2,Sales,1007.979
CA-2021-147375,Philisse Overcash,Home Office,6/12/2021,Illinois,60623,Technology,6/14/2021,2,Quantity,3
CA-2021-164035,Craig Reiter,Consumer,6/12/2021,Illinois,60610,Office Supplies,6/17/2021,5,Sales,23.12
CA-2021-164035,Craig Reiter,Consumer,6/12/2021,Illinois,60610,Office Supplies,6/17/2021,5,Quantity,5
CA-2021-118745,Seth Vernon,Consumer,6/11/2021,California,90049,Furniture,6/16/2021,5,Sales,902.712
CA-2021-118745,Seth Vernon,Consumer,6/11/2021,California,90049,Furniture,6/16/2021,5,Quantity,3
CA-2021-127775,Erica Smith,Consumer,6/11/2021,New York,10035,Technology,6/13/2021,2,Sales,239.97
CA-2021-127775,Erica Smith,Consumer,6/11/2021,New York,10035,Technology,6/13/2021,2,Quantity,3
CA-2021-142405,Sanjit Engle,Consumer,6/11/2021,Washington,98103,Office Supplies,6/15/2021,4,Sales,68.604
CA-2021-142405,Sanjit Engle,Consumer,6/11/2021,Washington,98103,Office Supplies,6/15/2021,4,Quantity,16
CA-2021-142405,Sanjit Engle,Consumer,6/11/2021,Washington,98103,Technology,6/15/2021,4,Sales,389.97
CA-2021-142405,Sanjit Engle,Consumer,6/11/2021,Washington,98103,Technology,6/15/2021,4,Quantity,3
CA-2021-169922,Mary Zewe,Corporate,6/11/2021,Texas,76017,Furniture,6/17/2021,6,Sales,12.544
CA-2021-169922,Mary Zewe,Corporate,6/11/2021,Texas,76017,Furniture,6/17/2021,6,Quantity,7
CA-2021-169922,Mary Zewe,Corporate,6/11/2021,Texas,76017,Office Supplies,6/17/2021,6,Sales,9.616
CA-2021-169922,Mary Zewe,Corporate,6/11/2021,Texas,76017,Office Supplies,6/17/2021,6,Quantity,8
CA-2021-113243,Olvera Toch,Consumer,6/10/2021,California,90045,Furniture,6/15/2021,5,Sales,1335.68
CA-2021-113243,Olvera Toch,Consumer,6/10/2021,California,90045,Furniture,6/15/2021,5,Quantity,4
CA-2021-113243,Olvera Toch,Consumer,6/10/2021,California,90045,Office Supplies,6/15/2021,5,Sales,53.1
CA-2021-113243,Olvera Toch,Consumer,6/10/2021,California,90045,Office Supplies,6/15/2021,5,Quantity,7
CA-2021-121993,Joy Bell-,Consumer,6/10/2021,Pennsylvania,19140,Office Supplies,6/12/2021,2,Sales,23.616
CA-2021-121993,Joy Bell-,Consumer,6/10/2021,Pennsylvania,19140,Office Supplies,6/12/2021,2,Quantity,8
CA-2021-122448,Dean Braden,Consumer,6/9/2021,California,94109,Furniture,6/14/2021,5,Sales,122.352
CA-2021-122448,Dean Braden,Consumer,6/9/2021,California,94109,Furniture,6/14/2021,5,Quantity,3
CA-2021-147368,Toby Carlisle,Consumer,6/9/2021,Florida,32303,Technology,6/12/2021,3,Sales,695.7
CA-2021-147368,Toby Carlisle,Consumer,6/9/2021,Florida,32303,Technology,6/12/2021,3,Quantity,2
CA-2021-154662,Benjamin Farhat,Home Office,6/9/2021,Minnesota,55407,Furniture,6/16/2021,7,Sales,692.94
CA-2021-154662,Benjamin Farhat,Home Office,6/9/2021,Minnesota,55407,Furniture,6/16/2021,7,Quantity,3
US-2021-139710,Greg Matthias,Consumer,6/9/2021,California,90045,Technology,6/15/2021,6,Sales,177.48
US-2021-139710,Greg Matthias,Consumer,6/9/2021,California,90045,Technology,6/15/2021,6,Quantity,3
CA-2021-103163,Frank Merwin,Home Office,6/7/2021,California,93309,Office Supplies,6/11/2021,4,Sales,9.514
CA-2021-103163,Frank Merwin,Home Office,6/7/2021,California,93309,Office Supplies,6/11/2021,4,Quantity,2
CA-2021-107475,Roy Skaria,Home Office,6/7/2021,Pennsylvania,19120,Office Supplies,6/11/2021,4,Sales,9.648
CA-2021-107475,Roy Skaria,Home Office,6/7/2021,Pennsylvania,19120,Office Supplies,6/11/2021,4,Quantity,6
CA-2021-120558,Ross DeVincentis,Home Office,6/7/2021,New York,10035,Office Supplies,6/10/2021,3,Sales,32.4
CA-2021-120558,Ross DeVincentis,Home Office,6/7/2021,New York,10035,Office Supplies,6/10/2021,3,Quantity,5
CA-2021-108350,Scot Coram,Corporate,6/6/2021,Massachusetts,01852,Office Supplies,6/9/2021,3,Sales,105.52
CA-2021-108350,Scot Coram,Corporate,6/6/2021,Massachusetts,01852,Office Supplies,6/9/2021,3,Quantity,4
CA-2021-112830,Liz Preis,Consumer,6/6/2021,Ohio,45014,Furniture,6/10/2021,4,Sales,548.96
CA-2021-112830,Liz Preis,Consumer,6/6/2021,Ohio,45014,Furniture,6/10/2021,4,Quantity,5
CA-2021-125318,Roy Collins,Consumer,6/6/2021,Illinois,60610,Technology,6/13/2021,7,Sales,328.224
CA-2021-125318,Roy Collins,Consumer,6/6/2021,Illinois,60610,Technology,6/13/2021,7,Quantity,4
CA-2021-127369,Dave Brooks,Consumer,6/6/2021,Massachusetts,01852,Office Supplies,6/7/2021,1,Sales,714.3
CA-2021-127369,Dave Brooks,Consumer,6/6/2021,Massachusetts,01852,Office Supplies,6/7/2021,1,Quantity,5
CA-2021-160717,Maria Etezadi,Home Office,6/6/2021,California,93101,Technology,6/11/2021,5,Sales,3528.488
CA-2021-160717,Maria Etezadi,Home Office,6/6/2021,California,93101,Technology,6/11/2021,5,Quantity,14
US-2021-155971,Ross Baird,Home Office,6/6/2021,California,90036,Office Supplies,6/12/2021,6,Sales,121.95
US-2021-155971,Ross Baird,Home Office,6/6/2021,California,90036,Office Supplies,6/12/2021,6,Quantity,12
US-2021-167472,Clytie Kelty,Consumer,6/6/2021,Arkansas,72209,Office Supplies,6/7/2021,1,Sales,148.71
US-2021-167472,Clytie Kelty,Consumer,6/6/2021,Arkansas,72209,Office Supplies,6/7/2021,1,Quantity,11
US-2021-167472,Clytie Kelty,Consumer,6/6/2021,Arkansas,72209,Technology,6/7/2021,1,Sales,530.16
US-2021-167472,Clytie Kelty,Consumer,6/6/2021,Arkansas,72209,Technology,6/7/2021,1,Quantity,12
CA-2021-110982,Chloris Kastensmidt,Consumer,6/5/2021,California,95051,Office Supplies,6/7/2021,2,Sales,79.792
CA-2021-110982,Chloris Kastensmidt,Consumer,6/5/2021,California,95051,Office Supplies,6/7/2021,2,Quantity,10
CA-2021-149671,Ken Brennan,Corporate,6/5/2021,Washington,98105,Office Supplies,6/9/2021,4,Sales,61.38
CA-2021-149671,Ken Brennan,Corporate,6/5/2021,Washington,98105,Office Supplies,6/9/2021,4,Quantity,6
CA-2021-165169,Janet Lee,Consumer,6/5/2021,Delaware,19711,Office Supplies,6/11/2021,6,Sales,386.48
CA-2021-165169,Janet Lee,Consumer,6/5/2021,Delaware,19711,Office Supplies,6/11/2021,6,Quantity,7
US-2021-134908,Joni Sundaresam,Home Office,6/5/2021,Pennsylvania,19134,Office Supplies,6/9/2021,4,Sales,132.168
US-2021-134908,Joni Sundaresam,Home Office,6/5/2021,Pennsylvania,19134,Office Supplies,6/9/2021,4,Quantity,7
CA-2021-119823,Karen Daniels,Consumer,6/4/2021,Virginia,22153,Office Supplies,6/6/2021,2,Sales,75.88
CA-2021-119823,Karen Daniels,Consumer,6/4/2021,Virginia,22153,Office Supplies,6/6/2021,2,Quantity,2
CA-2021-157749,Ken Lonsdale,Consumer,6/4/2021,Illinois,60610,Furniture,6/9/2021,5,Sales,612.637
CA-2021-157749,Ken Lonsdale,Consumer,6/4/2021,Illinois,60610,Furniture,6/9/2021,5,Quantity,16
CA-2021-157749,Ken Lonsdale,Consumer,6/4/2021,Illinois,60610,Office Supplies,6/9/2021,5,Sales,33.328
CA-2021-157749,Ken Lonsdale,Consumer,6/4/2021,Illinois,60610,Office Supplies,6/9/2021,5,Quantity,7
CA-2021-157749,Ken Lonsdale,Consumer,6/4/2021,Illinois,60610,Technology,6/9/2021,5,Sales,31.984
CA-2021-157749,Ken Lonsdale,Consumer,6/4/2021,Illinois,60610,Technology,6/9/2021,5,Quantity,2
CA-2021-165848,Edward Nazzal,Consumer,6/4/2021,New York,10035,Furniture,6/4/2021,0,Sales,197.904
CA-2021-165848,Edward Nazzal,Consumer,6/4/2021,New York,10035,Furniture,6/4/2021,0,Quantity,5
CA-2021-165848,Edward Nazzal,Consumer,6/4/2021,New York,10035,Office Supplies,6/4/2021,0,Sales,14.94
CA-2021-165848,Edward Nazzal,Consumer,6/4/2021,New York,10035,Office Supplies,6/4/2021,0,Quantity,3
CA-2021-165848,Edward Nazzal,Consumer,6/4/2021,New York,10035,Technology,6/4/2021,0,Sales,1349.85
CA-2021-165848,Edward Nazzal,Consumer,6/4/2021,New York,10035,Technology,6/4/2021,0,Quantity,3
CA-2021-164889,Christine Phan,Corporate,6/3/2021,California,90049,Furniture,6/6/2021,3,Sales,71.088
CA-2021-164889,Christine Phan,Corporate,6/3/2021,California,90049,Furniture,6/6/2021,3,Quantity,2
US-2021-119046,Edward Hooks,Corporate,6/2/2021,Washington,98115,Office Supplies,6/6/2021,4,Sales,93.06
US-2021-119046,Edward Hooks,Corporate,6/2/2021,Washington,98115,Office Supplies,6/6/2021,4,Quantity,18
US-2021-128293,Karen Carlisle,Corporate,6/2/2021,Pennsylvania,19120,Office Supplies,6/5/2021,3,Sales,64.784
US-2021-128293,Karen Carlisle,Corporate,6/2/2021,Pennsylvania,19120,Office Supplies,6/5/2021,3,Quantity,1
CA-2021-150483,Beth Paige,Consumer,5/31/2021,Illinois,62521,Furniture,6/4/2021,4,Sales,223.143
CA-2021-150483,Beth Paige,Consumer,5/31/2021,Illinois,62521,Furniture,6/4/2021,4,Quantity,6
CA-2021-150483,Beth Paige,Consumer,5/31/2021,Illinois,62521,Office Supplies,6/4/2021,4,Sales,28.864
CA-2021-150483,Beth Paige,Consumer,5/31/2021,Illinois,62521,Office Supplies,6/4/2021,4,Quantity,6
CA-2021-168844,Neoma Murray,Consumer,5/31/2021,New York,10011,Office Supplies,6/6/2021,6,Sales,7.152
CA-2021-168844,Neoma Murray,Consumer,5/31/2021,New York,10011,Office Supplies,6/6/2021,6,Quantity,3
CA-2021-168844,Neoma Murray,Consumer,5/31/2021,New York,10011,Technology,6/6/2021,6,Sales,179.7
CA-2021-168844,Neoma Murray,Consumer,5/31/2021,New York,10011,Technology,6/6/2021,6,Quantity,6
CA-2021-108210,Annie Thurman,Consumer,5/30/2021,Texas,77041,Technology,5/31/2021,1,Sales,303.92
CA-2021-108210,Annie Thurman,Consumer,5/30/2021,Texas,77041,Technology,5/31/2021,1,Quantity,10
CA-2021-113831,Anna Häberlin,Corporate,5/30/2021,Virginia,22153,Furniture,6/3/2021,4,Sales,2275.5
CA-2021-113831,Anna Häberlin,Corporate,5/30/2021,Virginia,22153,Furniture,6/3/2021,4,Quantity,10
CA-2021-113831,Anna Häberlin,Corporate,5/30/2021,Virginia,22153,Office Supplies,6/3/2021,4,Sales,62.1
CA-2021-113831,Anna Häberlin,Corporate,5/30/2021,Virginia,22153,Office Supplies,6/3/2021,4,Quantity,6
CA-2021-113831,Anna Häberlin,Corporate,5/30/2021,Virginia,22153,Technology,6/3/2021,4,Sales,1979.7
CA-2021-113831,Anna Häberlin,Corporate,5/30/2021,Virginia,22153,Technology,6/3/2021,4,Quantity,6
CA-2021-129728,Jason Gross,Corporate,5/30/2021,California,90032,Furniture,6/6/2021,7,Sales,167.84
CA-2021-129728,Jason Gross,Corporate,5/30/2021,California,90032,Furniture,6/6/2021,7,Quantity,8
CA-2021-145499,Robert Waldorf,Consumer,5/30/2021,North Carolina,28403,Office Supplies,5/31/2021,1,Sales,3.282
CA-2021-145499,Robert Waldorf,Consumer,5/30/2021,North Carolina,28403,Office Supplies,5/31/2021,1,Quantity,2
CA-2021-147473,Nancy Lomonaco,Home Office,5/30/2021,California,90049,Office Supplies,6/3/2021,4,Sales,38.88
CA-2021-147473,Nancy Lomonaco,Home Office,5/30/2021,California,90049,Office Supplies,6/3/2021,4,Quantity,6
CA-2021-152730,Eugene Moren,Home Office,5/30/2021,Wisconsin,54880,Furniture,6/4/2021,5,Sales,47.4
CA-2021-152730,Eugene Moren,Home Office,5/30/2021,Wisconsin,54880,Furniture,6/4/2021,5,Quantity,5
CA-2021-152730,Eugene Moren,Home Office,5/30/2021,Wisconsin,54880,Office Supplies,6/4/2021,5,Sales,1109.22
CA-2021-152730,Eugene Moren,Home Office,5/30/2021,Wisconsin,54880,Office Supplies,6/4/2021,5,Quantity,27
CA-2021-152730,Eugene Moren,Home Office,5/30/2021,Wisconsin,54880,Technology,6/4/2021,5,Sales,125.99
CA-2021-152730,Eugene Moren,Home Office,5/30/2021,Wisconsin,54880,Technology,6/4/2021,5,Quantity,1
CA-2021-153682,Brooke Gillingham,Corporate,5/30/2021,Ohio,45231,Technology,6/1/2021,2,Sales,839.988
CA-2021-153682,Brooke Gillingham,Corporate,5/30/2021,Ohio,45231,Technology,6/1/2021,2,Quantity,2
CA-2021-158547,Justin MacKendrick,Consumer,5/30/2021,Ohio,45011,Office Supplies,6/4/2021,5,Sales,123.92
CA-2021-158547,Justin MacKendrick,Consumer,5/30/2021,Ohio,45011,Office Supplies,6/4/2021,5,Quantity,5
CA-2021-166380,Edward Becker,Corporate,5/30/2021,Virginia,22204,Office Supplies,6/3/2021,4,Sales,26.55
CA-2021-166380,Edward Becker,Corporate,5/30/2021,Virginia,22204,Office Supplies,6/3/2021,4,Quantity,9
CA-2021-166380,Edward Becker,Corporate,5/30/2021,Virginia,22204,Technology,6/3/2021,4,Sales,111.98
CA-2021-166380,Edward Becker,Corporate,5/30/2021,Virginia,22204,Technology,6/3/2021,4,Quantity,2
US-2021-105578,Maribeth Yedwab,Corporate,5/30/2021,Colorado,80134,Furniture,6/4/2021,5,Sales,801.568
US-2021-105578,Maribeth Yedwab,Corporate,5/30/2021,Colorado,80134,Furniture,6/4/2021,5,Quantity,2
US-2021-105578,Maribeth Yedwab,Corporate,5/30/2021,Colorado,80134,Office Supplies,6/4/2021,5,Sales,72.74
US-2021-105578,Maribeth Yedwab,Corporate,5/30/2021,Colorado,80134,Office Supplies,6/4/2021,5,Quantity,8
CA-2021-156573,Raymond Buch,Consumer,5/29/2021,Tennessee,37211,Furniture,6/2/2021,4,Sales,44.76
CA-2021-156573,Raymond Buch,Consumer,5/29/2021,Tennessee,37211,Furniture,6/2/2021,4,Quantity,3
CA-2021-156573,Raymond Buch,Consumer,5/29/2021,Tennessee,37211,Office Supplies,6/2/2021,4,Sales,15.725
CA-2021-156573,Raymond Buch,Consumer,5/29/2021,Tennessee,37211,Office Supplies,6/2/2021,4,Quantity,5
CA-2021-168753,Rob Lucas,Consumer,5/29/2021,Alabama,36116,Office Supplies,6/1/2021,3,Sales,22.75
CA-2021-168753,Rob Lucas,Consumer,5/29/2021,Alabama,36116,Office Supplies,6/1/2021,3,Quantity,5
CA-2021-168753,Rob Lucas,Consumer,5/29/2021,Alabama,36116,Technology,6/1/2021,3,Sales,979.95
CA-2021-168753,Rob Lucas,Consumer,5/29/2021,Alabama,36116,Technology,6/1/2021,3,Quantity,5
CA-2021-113747,Valerie Dominguez,Consumer,5/28/2021,Mississippi,39212,Office Supplies,6/4/2021,7,Sales,185.88
CA-2021-113747,Valerie Dominguez,Consumer,5/28/2021,Mississippi,39212,Office Supplies,6/4/2021,7,Quantity,6
CA-2021-121377,Tanja Norvell,Home Office,5/28/2021,Illinois,60068,Technology,6/2/2021,5,Sales,286.4
CA-2021-121377,Tanja Norvell,Home Office,5/28/2021,Illinois,60068,Technology,6/2/2021,5,Quantity,1
CA-2021-134803,Clay Ludtke,Consumer,5/28/2021,California,90004,Office Supplies,6/3/2021,6,Sales,467.68
CA-2021-134803,Clay Ludtke,Consumer,5/28/2021,California,90004,Office Supplies,6/3/2021,6,Quantity,14
CA-2021-134803,Clay Ludtke,Consumer,5/28/2021,California,90004,Technology,6/3/2021,6,Sales,690
CA-2021-134803,Clay Ludtke,Consumer,5/28/2021,California,90004,Technology,6/3/2021,6,Quantity,9
CA-2021-138695,Kimberly Carter,Corporate,5/28/2021,Florida,32303,Furniture,6/3/2021,6,Sales,390.272
CA-2021-138695,Kimberly Carter,Corporate,5/28/2021,Florida,32303,Furniture,6/3/2021,6,Quantity,8
CA-2021-138695,Kimberly Carter,Corporate,5/28/2021,Florida,32303,Office Supplies,6/3/2021,6,Sales,62.192
CA-2021-138695,Kimberly Carter,Corporate,5/28/2021,Florida,32303,Office Supplies,6/3/2021,6,Quantity,13
CA-2021-155565,Edward Hooks,Corporate,5/28/2021,New York,10035,Office Supplies,5/28/2021,0,Sales,54.9
CA-2021-155565,Edward Hooks,Corporate,5/28/2021,New York,10035,Office Supplies,5/28/2021,0,Quantity,5
CA-2021-101791,Brian Stugart,Consumer,5/27/2021,Illinois,60623,Furniture,5/31/2021,4,Sales,30.76
CA-2021-101791,Brian Stugart,Consumer,5/27/2021,Illinois,60623,Furniture,5/31/2021,4,Quantity,5
CA-2021-101791,Brian Stugart,Consumer,5/27/2021,Illinois,60623,Office Supplies,5/31/2021,4,Sales,1297.368
CA-2021-101791,Brian Stugart,Consumer,5/27/2021,Illinois,60623,Office Supplies,5/31/2021,4,Quantity,9
CA-2021-122903,Laura Armstrong,Corporate,5/27/2021,Michigan,48205,Furniture,5/29/2021,2,Sales,3504.9
CA-2021-122903,Laura Armstrong,Corporate,5/27/2021,Michigan,48205,Furniture,5/29/2021,2,Quantity,5
CA-2021-122903,Laura Armstrong,Corporate,5/27/2021,Michigan,48205,Office Supplies,5/29/2021,2,Sales,458.67
CA-2021-122903,Laura Armstrong,Corporate,5/27/2021,Michigan,48205,Office Supplies,5/29/2021,2,Quantity,6
CA-2021-136994,Lynn Smith,Consumer,5/27/2021,California,90045,Office Supplies,6/2/2021,6,Sales,13.38
CA-2021-136994,Lynn Smith,Consumer,5/27/2021,California,90045,Office Supplies,6/2/2021,6,Quantity,2
CA-2021-113236,Cathy Prescott,Corporate,5/26/2021,Florida,33445,Office Supplies,5/29/2021,3,Sales,184.704
CA-2021-113236,Cathy Prescott,Corporate,5/26/2021,Florida,33445,Office Supplies,5/29/2021,3,Quantity,6
CA-2021-113236,Cathy Prescott,Corporate,5/26/2021,Florida,33445,Technology,5/29/2021,3,Sales,47.92
CA-2021-113236,Cathy Prescott,Corporate,5/26/2021,Florida,33445,Technology,5/29/2021,3,Quantity,2
CA-2021-119186,Maurice Satty,Consumer,5/26/2021,Texas,76106,Furniture,5/26/2021,0,Sales,388.43
CA-2021-119186,Maurice Satty,Consumer,5/26/2021,Texas,76106,Furniture,5/26/2021,0,Quantity,5
CA-2021-119186,Maurice Satty,Consumer,5/26/2021,Texas,76106,Office Supplies,5/26/2021,0,Sales,24.72
CA-2021-119186,Maurice Satty,Consumer,5/26/2021,Texas,76106,Office Supplies,5/26/2021,0,Quantity,5
CA-2021-119186,Maurice Satty,Consumer,5/26/2021,Texas,76106,Technology,5/26/2021,0,Sales,63.992
CA-2021-119186,Maurice Satty,Consumer,5/26/2021,Texas,76106,Technology,5/26/2021,0,Quantity,1
CA-2021-132409,Tiffany House,Corporate,5/26/2021,Pennsylvania,19134,Office Supplies,6/1/2021,6,Sales,36.352
CA-2021-132409,Tiffany House,Corporate,5/26/2021,Pennsylvania,19134,Office Supplies,6/1/2021,6,Quantity,3
CA-2021-148852,Stewart Visinsky,Consumer,5/26/2021,California,92704,Furniture,5/31/2021,5,Sales,484.704
CA-2021-148852,Stewart Visinsky,Consumer,5/26/2021,California,92704,Furniture,5/31/2021,5,Quantity,6
CA-2021-148852,Stewart Visinsky,Consumer,5/26/2021,California,92704,Office Supplies,5/31/2021,5,Sales,51.3
CA-2021-148852,Stewart Visinsky,Consumer,5/26/2021,California,92704,Office Supplies,5/31/2021,5,Quantity,10
CA-2021-148852,Stewart Visinsky,Consumer,5/26/2021,California,92704,Technology,5/31/2021,5,Sales,583.144
CA-2021-148852,Stewart Visinsky,Consumer,5/26/2021,California,92704,Technology,5/31/2021,5,Quantity,7
CA-2021-149237,Chris McAfee,Consumer,5/26/2021,Wisconsin,53209,Furniture,5/30/2021,4,Sales,26.94
CA-2021-149237,Chris McAfee,Consumer,5/26/2021,Wisconsin,53209,Furniture,5/30/2021,4,Quantity,3
CA-2021-157266,Toby Braunhardt,Consumer,5/26/2021,District of Columbia,20016,Furniture,6/1/2021,6,Sales,41.37
CA-2021-157266,Toby Braunhardt,Consumer,5/26/2021,District of Columbia,20016,Furniture,6/1/2021,6,Quantity,3
CA-2021-157266,Toby Braunhardt,Consumer,5/26/2021,District of Columbia,20016,Office Supplies,6/1/2021,6,Sales,41.78
CA-2021-157266,Toby Braunhardt,Consumer,5/26/2021,District of Columbia,20016,Office Supplies,6/1/2021,6,Quantity,7
CA-2021-139269,Julia Barnett,Home Office,5/25/2021,Georgia,31907,Furniture,5/30/2021,5,Sales,24.96
CA-2021-139269,Julia Barnett,Home Office,5/25/2021,Georgia,31907,Furniture,5/30/2021,5,Quantity,4
CA-2021-139269,Julia Barnett,Home Office,5/25/2021,Georgia,31907,Office Supplies,5/30/2021,5,Sales,1287.01
CA-2021-139269,Julia Barnett,Home Office,5/25/2021,Georgia,31907,Office Supplies,5/30/2021,5,Quantity,11
CA-2021-136126,Eugene Hildebrand,Home Office,5/24/2021,Virginia,23602,Office Supplies,5/24/2021,0,Sales,261.1
CA-2021-136126,Eugene Hildebrand,Home Office,5/24/2021,Virginia,23602,Office Supplies,5/24/2021,0,Quantity,9
CA-2021-138583,Dennis Pardue,Home Office,5/24/2021,Pennsylvania,19120,Office Supplies,5/28/2021,4,Sales,16.656
CA-2021-138583,Dennis Pardue,Home Office,5/24/2021,Pennsylvania,19120,Office Supplies,5/28/2021,4,Quantity,3
CA-2021-133725,Ken Lonsdale,Consumer,5/23/2021,Illinois,60623,Technology,5/28/2021,5,Sales,1979.928
CA-2021-133725,Ken Lonsdale,Consumer,5/23/2021,Illinois,60623,Technology,5/28/2021,5,Quantity,9
CA-2021-142762,Lisa DeCherney,Consumer,5/23/2021,California,94109,Furniture,5/27/2021,4,Sales,37.05
CA-2021-142762,Lisa DeCherney,Consumer,5/23/2021,California,94109,Furniture,5/27/2021,4,Quantity,3
CA-2021-143714,Christopher Conant,Consumer,5/23/2021,Pennsylvania,19120,Office Supplies,5/27/2021,4,Sales,16.662
